transaction_id,reference_number,account_id,transaction_timestamp,transaction_type,transaction_category,merchant_id,amount,currency,channel,balance_after_transaction,status,remarks
TXN000000169,6BE74CBE32E74035,ACC000789,2024-01-02 07:38:00,Debit,Cash,,7516.3,INR,Cash,21300.16,SUCCESS,Cash Deposit
TXN000000170,508FB62B042D4D3B,ACC000610,2024-01-02 07:45:00,Debit,NEFT,,659.65,INR,NEFT,20989.54,SUCCESS,NEFT Transfer
TXN000000171,D2BDC3EE99894F79,ACC000552,2024-01-02 08:01:00,Credit,Credit Card,MER0010,2126.63,INR,Credit Card,382667.44,SUCCESS,Card Payment
TXN000000172,9FC649607E914A95,ACC000511,2024-01-02 09:05:00,Debit,IMPS,,6475.99,INR,IMPS,255494.19,SUCCESS,IMPS Transfer
TXN000000173,B5EF7C8556344B5E,ACC000317,2024-01-02 09:19:00,Debit,IMPS,,16099.0,INR,IMPS,170641.53,SUCCESS,IMPS Transfer
TXN000000174,481E22214B88471B,ACC000007,2024-01-02 09:23:00,Credit,Debit Card,MER0032,17987.93,INR,Debit Card,107519.94,SUCCESS,POS Purchase
TXN000000175,90FEB827532B415A,ACC000576,2024-01-02 09:32:00,Debit,Mobile Banking,,740.7,USD,Mobile Banking,609284.76,SUCCESS,Online Banking
TXN000000176,6FEAF0EE926D4DB3,ACC000253,2024-01-02 09:34:00,Debit,Debit Card,MER0015,14767.93,USD,Debit Card,34626.17,SUCCESS,POS Purchase
TXN000000177,202E2E78AE4C49F0,ACC000524,2024-01-02 09:39:00,Debit,Credit Card,MER0011,15654.65,INR,Credit Card,185491.72,SUCCESS,Card Payment
TXN000000178,7C675E15B95747F6,ACC000037,2024-01-02 09:43:00,Credit,UPI,MER0015,8971.29,INR,UPI,361905.93,SUCCESS,UPI Payment
TXN000000179,2E54EB62ED1446F8,ACC000036,2024-01-02 09:51:00,Debit,NEFT,,13543.87,INR,NEFT,335143.4,FAILED,NEFT Transfer
TXN000000180,99CCB21BC6E04805,ACC000579,2024-01-02 09:51:00,Debit,UPI,MER0060,15059.01,INR,UPI,325230.12,SUCCESS,UPI Payment
TXN000000181,AAE2813A65D54F09,ACC000551,2024-01-02 10:03:00,Debit,IMPS,,8987.38,INR,IMPS,320278.12,PENDING,IMPS Transfer
TXN000000182,89738EC27337464D,ACC000513,2024-01-02 10:29:00,Debit,Debit Card,MER0070,19554.17,INR,Debit Card,272086.52,SUCCESS,POS Purchase
TXN000000183,8FA3DFC294F540A4,ACC000067,2024-01-02 10:33:00,Debit,NEFT,,6214.54,INR,NEFT,412347.26,SUCCESS,NEFT Transfer
TXN000000184,3034D3C1AAD94CD7,ACC000287,2024-01-02 10:38:00,Credit,IMPS,,5653.93,INR,IMPS,338016.71,SUCCESS,IMPS Transfer
TXN000000185,3457D023E46145B5,ACC000406,2024-01-02 10:49:00,Debit,Debit Card,MER0053,16121.22,INR,Debit Card,370833.67,SUCCESS,POS Purchase
TXN000000186,563476E8C9864601,ACC000089,2024-01-02 10:53:00,Debit,ATM,,15394.31,INR,ATM,207927.44,SUCCESS,ATM Withdrawal
TXN000000187,C8A5D5975BD84DCD,ACC000026,2024-01-02 10:57:00,Debit,Credit Card,MER0075,6715.99,INR,Credit Card,227845.52,SUCCESS,Card Payment
TXN000000188,B21BDEB840F14FB0,ACC000335,2024-01-02 11:11:00,Debit,Credit Card,MER0032,18470.85,INR,Credit Card,146858.89,SUCCESS,Card Payment
TXN000000189,62A647374A53477A,ACC000621,2024-01-02 11:13:00,Credit,NEFT,,10770.45,INR,NEFT,254893.66,SUCCESS,NEFT Transfer
TXN000000190,CC54FE01FEB04F6C,ACC000257,2024-01-02 11:18:00,Credit,Credit Card,MER0014,3400.54,INR,Credit Card,366774.4,SUCCESS,Card Payment
TXN000000191,D87022F6922645C4,ACC000003,2024-01-02 11:21:00,Credit,Cash,,6546.47,INR,Cash,311126.52,SUCCESS,Cash Deposit
TXN000000192,F8E13961F7424EDA,ACC000554,2024-01-02 11:23:00,Debit,IMPS,,2033.19,INR,IMPS,192000.48,SUCCESS,IMPS Transfer
TXN000000193,8CEF371BDE4D4C01,ACC000220,2024-01-02 11:32:00,Credit,IMPS,,3164.14,INR,IMPS,609854.36,SUCCESS,IMPS Transfer
TXN000000194,177BEC39B45E4595,ACC000509,2024-01-02 11:40:00,Debit,Credit Card,MER0055,11620.19,INR,Credit Card,16793.72,SUCCESS,Card Payment
TXN000000195,DDCC59EEAE8441E9,ACC000504,2024-01-02 11:47:00,Debit,Mobile Banking,,10182.77,USD,Mobile Banking,72781.49,SUCCESS,Online Banking
TXN000000196,C69001E2D94D4068,ACC000556,2024-01-02 11:51:00,Debit,NEFT,,4944.21,INR,NEFT,207750.45,SUCCESS,NEFT Transfer
TXN000000197,6E82ACF4D4A24386,ACC000367,2024-01-02 12:13:00,Debit,Mobile Banking,,13712.78,INR,Mobile Banking,433865.71,SUCCESS,Online Banking
TXN000000198,44173BCA03994DCD,ACC000018,2024-01-02 12:27:00,Credit,Debit Card,MER0010,7436.26,INR,Debit Card,624261.02,SUCCESS,POS Purchase
TXN000000199,2A71592DD3C94187,ACC000626,2024-01-02 12:42:00,Debit,Mobile Banking,,16510.79,INR,Mobile Banking,316890.47,SUCCESS,Online Banking
TXN000000200,A0D76CD241944F9C,ACC000242,2024-01-02 12:43:00,Credit,ATM,,9065.06,INR,ATM,285899.96,SUCCESS,ATM Withdrawal
TXN000000201,72E3B388FF7D43F6,ACC000643,2024-01-02 12:50:00,Debit,Credit Card,MER0060,2776.13,INR,Credit Card,206360.86,SUCCESS,Card Payment
TXN000000202,4B8463BEC10F485E,ACC000262,2024-01-02 12:55:00,Debit,ATM,,4638.89,INR,ATM,248448.1,SUCCESS,ATM Withdrawal
TXN000000203,B7DF3771D5534B95,ACC000040,2024-01-02 13:00:00,Debit,Debit Card,MER0068,3066.86,INR,Debit Card,57171.41,SUCCESS,POS Purchase
TXN000000204,7BDDE27949534AB9,ACC000751,2024-01-02 13:12:00,Debit,Mobile Banking,,11254.37,INR,Mobile Banking,164928.25,SUCCESS,Online Banking
TXN000000205,5B9BA8D929874FCB,ACC000208,2024-01-02 13:15:00,Debit,UPI,MER0004,10818.48,INR,UPI,136566.13,SUCCESS,UPI Payment
TXN000000206,60684BB2A72242E8,ACC000622,2024-01-02 13:32:00,Credit,Mobile Banking,,5434.37,INR,Mobile Banking,17125.93,SUCCESS,Online Banking
TXN000000207,A9ED34CD3F294875,ACC000649,2024-01-02 13:44:00,Credit,ATM,,7396.05,INR,ATM,47313.03,SUCCESS,ATM Withdrawal
TXN000000208,8E489CE070514FE0,ACC000187,2024-01-02 14:26:00,Debit,IMPS,,1560.37,INR,IMPS,546788.25,SUCCESS,IMPS Transfer
TXN000000209,4FD4266ABDFD4D9D,ACC000724,2024-01-02 14:34:00,Credit,IMPS,,3742.55,INR,IMPS,44237.35,SUCCESS,IMPS Transfer
TXN000000210,F3B61EB269ED46D1,ACC000315,2024-01-02 14:53:00,Debit,UPI,MER0014,3335.56,USD,UPI,141526.04,SUCCESS,UPI Payment
TXN000000211,4F2F7631659146CE,ACC000038,2024-01-02 14:56:00,Credit,IMPS,,7489.27,USD,IMPS,162847.37,SUCCESS,IMPS Transfer
TXN000000212,304F431CCDBD49A8,ACC000057,2024-01-02 15:04:00,Debit,Credit Card,MER0076,15655.35,INR,Credit Card,453668.53,SUCCESS,Card Payment
TXN000000213,60D913B148F34946,ACC000060,2024-01-02 15:20:00,Credit,NEFT,,358.46,INR,NEFT,215050.83,SUCCESS,NEFT Transfer
TXN000000214,F945437858714654,ACC000719,2024-01-02 15:36:00,Credit,NEFT,,18991.14,INR,NEFT,117696.04,SUCCESS,NEFT Transfer
TXN000000215,2527EDB92CF34F04,ACC000310,2024-01-02 15:48:00,Debit,Mobile Banking,,5773.87,INR,Mobile Banking,187403.8,FAILED,Online Banking
TXN000000216,33731A1E64D94483,ACC000031,2024-01-02 15:49:00,Debit,IMPS,,8669.41,INR,IMPS,453896.8,SUCCESS,IMPS Transfer
TXN000000217,1C370CF780124DB9,ACC000531,2024-01-02 16:00:00,Credit,Mobile Banking,,10086.88,INR,Mobile Banking,29927.57,FAILED,Online Banking
TXN000000218,C1252C3958A74897,ACC000078,2024-01-02 16:06:00,Debit,NEFT,,2316.06,INR,NEFT,132371.45,SUCCESS,NEFT Transfer
TXN000000219,1BBAAB82E28D4494,ACC000437,2024-01-02 16:15:00,Debit,Credit Card,MER0083,1294.61,INR,Credit Card,36301.16,SUCCESS,Card Payment
TXN000000220,508950B519C64ADB,ACC000494,2024-01-02 16:36:00,Debit,Debit Card,MER0007,18574.82,INR,Debit Card,20330.25,SUCCESS,POS Purchase
TXN000000221,7F67255794AB403F,ACC000423,2024-01-02 17:13:00,Debit,Mobile Banking,,15711.73,INR,Mobile Banking,221515.16,SUCCESS,Online Banking
TXN000000222,2E45FF1F618546DB,ACC000008,2024-01-02 17:22:00,Credit,NEFT,,11768.15,INR,NEFT,63927.15,SUCCESS,NEFT Transfer
TXN000000223,92A88D0FDB7C4697,ACC000391,2024-01-02 17:26:00,Debit,Mobile Banking,,7374.35,INR,Mobile Banking,270453.4,FAILED,Online Banking
TXN000000224,BF93B1A64ECB419C,ACC000296,2024-01-02 17:33:00,Debit,UPI,MER0014,17731.41,INR,UPI,162292.51,SUCCESS,UPI Payment
TXN000000225,851F3432F23B4153,ACC000482,2024-01-02 17:36:00,Debit,Debit Card,MER0051,4775.75,INR,Debit Card,85791.6,SUCCESS,POS Purchase
TXN000000226,EC57227AE9AF4C90,ACC000461,2024-01-02 17:43:00,Debit,Mobile Banking,,4210.98,INR,Mobile Banking,33778.16,SUCCESS,Online Banking
TXN000000227,0F22EF4543134B08,ACC000695,2024-01-02 18:00:00,Credit,NEFT,,16662.03,INR,NEFT,29851.0,SUCCESS,NEFT Transfer
TXN000000228,149A2338344E45EF,ACC000616,2024-01-02 18:06:00,Debit,Credit Card,MER0033,13981.42,INR,Credit Card,3502.36,SUCCESS,Card Payment
TXN000000229,CD7E3B9C2F7B476B,ACC000158,2024-01-02 18:13:00,Debit,UPI,MER0053,12688.51,INR,UPI,8826.85,SUCCESS,UPI Payment
TXN000000230,19C40B64C03A4B12,ACC000637,2024-01-02 18:17:00,Debit,Cash,,11405.03,INR,Cash,636571.33,SUCCESS,Cash Deposit
TXN000000231,1B7A4AE76EFE4516,ACC000021,2024-01-02 18:29:00,Debit,Credit Card,MER0049,5349.93,INR,Credit Card,4647.22,SUCCESS,Card Payment
TXN000000232,956DBB095DCE44D7,ACC000663,2024-01-02 18:41:00,Debit,NEFT,,17803.72,INR,NEFT,357210.19,SUCCESS,NEFT Transfer
TXN000000233,29268931DEE14AE6,ACC000143,2024-01-02 18:51:00,Debit,ATM,,7093.98,INR,ATM,252487.61,SUCCESS,ATM Withdrawal
TXN000000234,8798377274B14E58,ACC000445,2024-01-02 18:58:00,Debit,Debit Card,MER0041,8460.07,INR,Debit Card,333320.59,SUCCESS,POS Purchase
TXN000000235,E98AD85143804C05,ACC000105,2024-01-02 19:11:00,Debit,Credit Card,MER0075,16081.95,INR,Credit Card,350225.18,SUCCESS,Card Payment
TXN000000236,A30EC4BE21B047E3,ACC000382,2024-01-02 19:13:00,Debit,Debit Card,MER0048,9786.49,INR,Debit Card,17031.77,SUCCESS,POS Purchase
TXN000000237,F649A22359D94CCA,ACC000177,2024-01-02 19:25:00,Debit,Debit Card,MER0025,8448.96,INR,Debit Card,105473.01,SUCCESS,POS Purchase
TXN000000238,6F43EB73FA684C11,ACC000326,2024-01-02 19:29:00,Debit,NEFT,,16341.62,INR,NEFT,366554.31,SUCCESS,NEFT Transfer
TXN000000239,7D2D295A2C934700,ACC000025,2024-01-02 19:34:00,Credit,Credit Card,MER0069,6701.6,INR,Credit Card,70363.55,SUCCESS,Card Payment
TXN000000240,FD2F749D557C493F,ACC000106,2024-01-02 19:40:00,Debit,Debit Card,MER0019,5167.42,INR,Debit Card,404093.67,SUCCESS,POS Purchase
TXN000000241,724CDCAEECB84DBD,ACC000537,2024-01-02 19:46:00,Debit,UPI,MER0018,1207.45,INR,UPI,88901.2,SUCCESS,UPI Payment
TXN000000242,68ED8E71FDFF4D6F,ACC000203,2024-01-02 19:47:00,Debit,Debit Card,MER0055,11426.73,INR,Debit Card,440463.6,SUCCESS,POS Purchase
TXN000000243,D370FF06E4BE485A,ACC000261,2024-01-02 19:49:00,Debit,NEFT,,1705.31,INR,NEFT,644319.27,SUCCESS,NEFT Transfer
TXN000000244,9A3BAB3CD2AB4B56,ACC000725,2024-01-02 19:52:00,Credit,Credit Card,MER0073,7221.79,INR,Credit Card,144979.5,SUCCESS,Card Payment
TXN000000245,B5764317455349AB,ACC000130,2024-01-02 20:02:00,Debit,IMPS,,18366.23,INR,IMPS,18400.15,SUCCESS,IMPS Transfer
TXN000000246,0049953DADE34550,ACC000480,2024-01-02 20:04:00,Debit,IMPS,,9614.89,INR,IMPS,323032.36,SUCCESS,IMPS Transfer
TXN000000247,7C9D31F58D4E4671,ACC000541,2024-01-02 20:08:00,Debit,IMPS,,16604.94,INR,IMPS,76182.92,SUCCESS,IMPS Transfer
TXN000000248,258DD0B465044D5B,ACC000403,2024-01-02 20:19:00,Credit,Credit Card,MER0044,12262.5,INR,Credit Card,216920.02,SUCCESS,Card Payment
TXN000000249,64E86CE4891249B8,ACC000046,2024-01-02 20:24:00,Debit,Debit Card,MER0025,19859.94,INR,Debit Card,33242.36,SUCCESS,POS Purchase
TXN000000250,657A62F763CC4325,ACC000337,2024-01-02 20:30:00,Debit,IMPS,,12106.65,INR,IMPS,219177.69,SUCCESS,IMPS Transfer
TXN000000251,A65E1712EC894F0B,ACC000620,2024-01-02 20:30:00,Credit,ATM,,10041.37,INR,ATM,130349.14,SUCCESS,ATM Withdrawal
TXN000000252,8C29FC1AD1F843C3,ACC000152,2024-01-02 21:07:00,Debit,Mobile Banking,,950.29,USD,Mobile Banking,284779.67,SUCCESS,Online Banking
TXN000000253,B7DAB99ABCCB4EE0,ACC000659,2024-01-02 21:09:00,Debit,Cash,,12093.82,INR,Cash,358500.63,SUCCESS,Cash Deposit
TXN000000254,CDBAECB802CE4C7D,ACC000682,2024-01-02 21:16:00,Debit,ATM,,16324.06,INR,ATM,485748.69,SUCCESS,ATM Withdrawal
TXN000000255,A5F5AB1166C94AB7,ACC000303,2024-01-02 21:52:00,Debit,Credit Card,MER0043,3804.0,INR,Credit Card,495735.09,SUCCESS,Card Payment
TXN000000256,3042B836E80A43A4,ACC000215,2024-01-02 22:02:00,Debit,Mobile Banking,,13817.52,INR,Mobile Banking,161447.59,SUCCESS,Online Banking
TXN000000257,38282A15701748FC,ACC000606,2024-01-02 22:18:00,Debit,ATM,,2426.26,INR,ATM,108896.11,SUCCESS,ATM Withdrawal
TXN000000258,D8F3D46CF80C4D1C,ACC000228,2024-01-02 23:05:00,Debit,Mobile Banking,,12225.26,INR,Mobile Banking,308020.12,SUCCESS,Online Banking
TXN000000259,D3A9C7B3C1A442B6,ACC000091,2024-01-02 23:46:00,Debit,ATM,,19455.28,INR,ATM,378374.9,SUCCESS,ATM Withdrawal
TXN000000260,DF4065A4162D4673,ACC000303,2024-01-03 00:00:00,Debit,IMPS,,3209.69,INR,IMPS,207258.63,SUCCESS,IMPS Transfer
TXN000000261,FA3220F0A4624468,ACC000570,2024-01-03 00:04:00,Debit,ATM,,8625.37,INR,ATM,474968.48,SUCCESS,ATM Withdrawal
TXN000000262,F919C6033FF044E2,ACC000301,2024-01-03 00:13:00,Debit,Credit Card,MER0055,4841.57,INR,Credit Card,347886.68,SUCCESS,Card Payment
TXN000000263,0DD20CE848B049AB,ACC000416,2024-01-03 00:14:00,Debit,NEFT,,7349.14,INR,NEFT,446078.73,SUCCESS,NEFT Transfer
TXN000000264,DAE9495CB9C54B3D,ACC000750,2024-01-03 00:23:00,Credit,Cash,,7235.07,INR,Cash,26705.43,SUCCESS,Cash Deposit
TXN000000265,AC52936F44EF48A7,ACC000548,2024-01-03 00:25:00,Debit,Cash,,6745.9,INR,Cash,8237.94,SUCCESS,Cash Deposit
TXN000000266,D452034098004749,ACC000003,2024-01-03 00:40:00,Debit,IMPS,,19492.88,INR,IMPS,231763.87,SUCCESS,IMPS Transfer
TXN000000267,80764EEC26A9425B,ACC000761,2024-01-03 00:44:00,Credit,UPI,MER0065,8725.24,INR,UPI,21073.48,SUCCESS,UPI Payment
TXN000000268,46E287F623464779,ACC000513,2024-01-03 00:52:00,Credit,UPI,MER0084,3905.96,INR,UPI,430820.82,SUCCESS,UPI Payment
TXN000000269,7851DFF9ED6D46B6,ACC000196,2024-01-03 00:59:00,Credit,IMPS,,16479.92,INR,IMPS,163592.83,SUCCESS,IMPS Transfer
TXN000000270,F4C1FEE4576146E3,ACC000321,2024-01-03 01:15:00,Credit,Debit Card,MER0033,14241.77,INR,Debit Card,389626.55,SUCCESS,POS Purchase
TXN000000271,869D5C687D184A37,ACC000697,2024-01-03 01:17:00,Debit,UPI,MER0020,10602.49,INR,UPI,532674.81,SUCCESS,UPI Payment
TXN000000272,0228572C3ED740F5,ACC000394,2024-01-03 01:39:00,Debit,ATM,,8149.49,INR,ATM,116375.05,SUCCESS,ATM Withdrawal
TXN000000273,83D4C1C522954759,ACC000053,2024-01-03 01:59:00,Debit,UPI,MER0084,3103.96,INR,UPI,370776.14,SUCCESS,UPI Payment
TXN000000274,D16C4F084FFC4EA3,ACC000448,2024-01-03 02:05:00,Debit,IMPS,,4742.1,INR,IMPS,382690.6,SUCCESS,IMPS Transfer
TXN000000275,C793C86031D34D9F,ACC000710,2024-01-03 02:06:00,Credit,Cash,,993.91,INR,Cash,24913.67,SUCCESS,Cash Deposit
TXN000000276,83EDC5590B984980,ACC000471,2024-01-03 02:23:00,Debit,Mobile Banking,,9800.53,INR,Mobile Banking,360488.23,SUCCESS,Online Banking
TXN000000277,1108EF8464754063,ACC000274,2024-01-03 02:28:00,Credit,Credit Card,MER0046,10457.43,INR,Credit Card,345269.84,SUCCESS,Card Payment
TXN000000278,B9943F53F11048C7,ACC000728,2024-01-03 02:54:00,Credit,IMPS,,15066.92,INR,IMPS,27544.0,SUCCESS,IMPS Transfer
TXN000000279,034272AF23E941AD,ACC000237,2024-01-03 03:05:00,Credit,ATM,,1123.28,INR,ATM,393789.67,SUCCESS,ATM Withdrawal
TXN000000280,C7C6AC11F61A473B,ACC000164,2024-01-03 03:57:00,Credit,IMPS,,17144.91,INR,IMPS,238504.71,SUCCESS,IMPS Transfer
TXN000000281,A50A1F53C99745ED,ACC000744,2024-01-03 04:05:00,Credit,Debit Card,MER0051,7227.85,INR,Debit Card,23486.77,SUCCESS,POS Purchase
TXN000000282,3D244CE591574C46,ACC000367,2024-01-03 04:18:00,Credit,IMPS,,13204.21,INR,IMPS,452892.56,SUCCESS,IMPS Transfer
TXN000000283,0C5CE594F9134E0E,ACC000005,2024-01-03 04:20:00,Debit,ATM,,3934.95,INR,ATM,21587.47,SUCCESS,ATM Withdrawal
TXN000000284,97D759A593894C17,ACC000642,2024-01-03 04:30:00,Debit,UPI,MER0027,11600.62,INR,UPI,189093.65,SUCCESS,UPI Payment
TXN000000285,B6D750BCFC934147,ACC000281,2024-01-03 04:42:00,Debit,UPI,MER0073,16915.06,INR,UPI,88626.33,SUCCESS,UPI Payment
TXN000000286,C6613549657A431D,ACC000515,2024-01-03 04:55:00,Debit,ATM,,18378.46,INR,ATM,374031.16,SUCCESS,ATM Withdrawal
TXN000000287,295F4ACC2C774083,ACC000139,2024-01-03 05:20:00,Debit,Mobile Banking,,17008.69,INR,Mobile Banking,506282.31,SUCCESS,Online Banking
TXN000000288,AF73FEBA55AB4746,ACC000658,2024-01-03 05:21:00,Debit,Credit Card,MER0008,4505.5,INR,Credit Card,556741.2,SUCCESS,Card Payment
TXN000000289,50CC77AD32164025,ACC000338,2024-01-03 05:54:00,Credit,UPI,MER0046,16135.09,INR,UPI,497292.2,SUCCESS,UPI Payment
TXN000000290,7987199171604D0B,ACC000124,2024-01-03 06:02:00,Credit,Debit Card,MER0014,18727.85,INR,Debit Card,288917.65,SUCCESS,POS Purchase
TXN000000291,5A6E8D44DE204A66,ACC000184,2024-01-03 06:20:00,Debit,IMPS,,2016.7,INR,IMPS,377799.16,SUCCESS,IMPS Transfer
TXN000000292,173F57604B114560,ACC000331,2024-01-03 06:20:00,Debit,NEFT,,10578.74,INR,NEFT,306561.01,SUCCESS,NEFT Transfer
TXN000000293,8FB31EADE6124C30,ACC000145,2024-01-03 06:41:00,Debit,NEFT,,19020.75,INR,NEFT,142909.95,SUCCESS,NEFT Transfer
TXN000000294,45243BC05F2D4BC5,ACC000236,2024-01-03 06:41:00,Debit,Mobile Banking,,13221.56,INR,Mobile Banking,474489.15,FAILED,Online Banking
TXN000000295,937211217C1E40CE,ACC000608,2024-01-03 06:47:00,Debit,Cash,,17957.62,INR,Cash,124238.49,SUCCESS,Cash Deposit
TXN000000296,D913CFE4F64746B8,ACC000602,2024-01-03 06:52:00,Debit,Credit Card,MER0030,1859.77,INR,Credit Card,209694.84,SUCCESS,Card Payment
TXN000000297,0583D823EB474306,ACC000753,2024-01-03 07:00:00,Debit,UPI,MER0060,14063.67,INR,UPI,400324.67,SUCCESS,UPI Payment
TXN000000298,8C1B24BEFC814878,ACC000234,2024-01-03 07:20:00,Debit,IMPS,,4333.51,INR,IMPS,59434.21,SUCCESS,IMPS Transfer
TXN000000299,C6613912D17842DA,ACC000686,2024-01-03 07:23:00,Debit,Debit Card,MER0086,5904.17,INR,Debit Card,22189.45,SUCCESS,POS Purchase
TXN000000300,94F0C852BC184E73,ACC000475,2024-01-03 07:24:00,Credit,IMPS,,13200.02,INR,IMPS,409081.86,SUCCESS,IMPS Transfer
TXN000000301,1BC334A0572C420A,ACC000485,2024-01-03 07:38:00,Debit,Credit Card,MER0013,12264.76,INR,Credit Card,12598.53,SUCCESS,Card Payment
TXN000000302,93D791C5790C48A7,ACC000613,2024-01-03 07:38:00,Debit,UPI,MER0086,14976.89,USD,UPI,73983.62,SUCCESS,UPI Payment
TXN000000303,E39839BC36CE43C7,ACC000791,2024-01-03 07:38:00,Debit,UPI,MER0021,16104.76,INR,UPI,130853.72,SUCCESS,UPI Payment
TXN000000304,7D3F125C00E84074,ACC000199,2024-01-03 07:49:00,Debit,Credit Card,MER0008,6300.43,INR,Credit Card,203157.63,SUCCESS,Card Payment
TXN000000305,8528EF3B551748E4,ACC000634,2024-01-03 07:50:00,Debit,Cash,,9141.62,INR,Cash,451278.44,SUCCESS,Cash Deposit
TXN000000306,D6DD1CB2F1674D50,ACC000071,2024-01-03 07:52:00,Credit,Mobile Banking,,17900.42,INR,Mobile Banking,159306.33,SUCCESS,Online Banking
TXN000000307,3BD248B210CF4DD2,ACC000586,2024-01-03 07:56:00,Debit,Credit Card,MER0080,7815.13,INR,Credit Card,83853.8,SUCCESS,Card Payment
TXN000000308,B733243761EE4F6B,ACC000736,2024-01-03 07:59:00,Debit,Debit Card,MER0051,14557.53,INR,Debit Card,44167.18,SUCCESS,POS Purchase
TXN000000309,9F6D98B827FA4718,ACC000401,2024-01-03 08:08:00,Debit,Debit Card,MER0009,19586.09,INR,Debit Card,305253.11,SUCCESS,POS Purchase
TXN000000310,4B9E8BBDE5EE46A1,ACC000727,2024-01-03 08:12:00,Credit,Cash,,6743.92,INR,Cash,133548.67,FAILED,Cash Deposit
TXN000000311,25AE07CFCB584BE0,ACC000643,2024-01-03 08:15:00,Debit,Mobile Banking,,6273.91,INR,Mobile Banking,321714.39,SUCCESS,Online Banking
TXN000000312,601BF4C39757421B,ACC000073,2024-01-03 08:21:00,Debit,IMPS,,8214.57,INR,IMPS,54868.53,SUCCESS,IMPS Transfer
TXN000000313,B79B8680663147E5,ACC000271,2024-01-03 08:28:00,Credit,Mobile Banking,,37128.89,USD,Mobile Banking,46699.22,SUCCESS,Online Banking
TXN000000314,60F4C9D3DD864CB8,ACC000514,2024-01-03 08:28:00,Debit,Cash,,15459.73,INR,Cash,130347.01,SUCCESS,Cash Deposit
TXN000000315,429DA649E6524F34,ACC000193,2024-01-03 08:29:00,Debit,ATM,,7589.65,INR,ATM,435901.94,SUCCESS,ATM Withdrawal
TXN000000316,6615230DBE8F4984,ACC000358,2024-01-03 08:38:00,Debit,ATM,,19357.08,USD,ATM,213784.6,SUCCESS,ATM Withdrawal
TXN000000317,AAECD1F07A0B4FFF,ACC000125,2024-01-03 08:42:00,Debit,Credit Card,MER0015,3205.25,INR,Credit Card,134492.23,SUCCESS,Card Payment
TXN000000318,CE496172AE854688,ACC000060,2024-01-03 08:50:00,Debit,Mobile Banking,,1651.67,INR,Mobile Banking,132565.11,SUCCESS,Online Banking
TXN000000319,AC4764164D6040C2,ACC000663,2024-01-03 08:58:00,Debit,Debit Card,MER0079,19890.69,INR,Debit Card,301560.27,SUCCESS,POS Purchase
TXN000000320,2AE6031B29714AF6,ACC000575,2024-01-03 08:59:00,Debit,IMPS,,17815.9,INR,IMPS,203095.36,SUCCESS,IMPS Transfer
TXN000000321,6B395496BB0A473C,ACC000032,2024-01-03 09:05:00,Debit,NEFT,,16617.96,INR,NEFT,129114.37,SUCCESS,NEFT Transfer
TXN000000322,42B300F87F9B40BC,ACC000175,2024-01-03 09:05:00,Credit,Cash,,19678.16,INR,Cash,327650.81,SUCCESS,Cash Deposit
TXN000000323,F7C0E9A8288D4E68,ACC000137,2024-01-03 09:36:00,Credit,Credit Card,MER0001,19668.94,INR,Credit Card,364356.85,SUCCESS,Card Payment
TXN000000324,CA691AFC89A84E3E,ACC000465,2024-01-03 09:43:00,Debit,Debit Card,MER0042,6706.19,INR,Debit Card,516008.48,SUCCESS,POS Purchase
TXN000000325,9BCBD80803DC4DF5,ACC000229,2024-01-03 09:45:00,Debit,NEFT,,18986.38,INR,NEFT,135921.62,SUCCESS,NEFT Transfer
TXN000000326,1BC66E6708604678,ACC000681,2024-01-03 09:58:00,Debit,NEFT,,15338.28,INR,NEFT,95633.97,SUCCESS,NEFT Transfer
TXN000000327,F2590F0C4D9F4A0C,ACC000277,2024-01-03 10:09:00,Credit,NEFT,,17067.95,INR,NEFT,603863.17,SUCCESS,NEFT Transfer
TXN000000328,B06396F0CBA04FAA,ACC000028,2024-01-03 10:28:00,Debit,IMPS,,17364.17,INR,IMPS,377524.85,SUCCESS,IMPS Transfer
TXN000000329,D3CA01082D024759,ACC000702,2024-01-03 10:28:00,Debit,IMPS,,3137.26,INR,IMPS,16285.72,SUCCESS,IMPS Transfer
TXN000000330,5FCFC8ACA73946D1,ACC000583,2024-01-03 10:42:00,Debit,ATM,,12752.56,INR,ATM,194859.31,FAILED,ATM Withdrawal
TXN000000331,9A85BE64FC67446A,ACC000542,2024-01-03 10:51:00,Credit,ATM,,15192.53,INR,ATM,122306.55,SUCCESS,ATM Withdrawal
TXN000000332,9B0D1DD12297483F,ACC000017,2024-01-03 10:54:00,Debit,ATM,,4332.43,INR,ATM,296561.95,SUCCESS,ATM Withdrawal
TXN000000333,5A22AEB05FBD4B8D,ACC000473,2024-01-03 11:52:00,Debit,Debit Card,MER0070,12460.57,INR,Debit Card,273521.99,SUCCESS,POS Purchase
TXN000000334,E8EBAEE8A3E3420D,ACC000773,2024-01-03 12:04:00,Debit,NEFT,,7111.96,INR,NEFT,318172.82,SUCCESS,NEFT Transfer
TXN000000335,43873F85EFAD4F6C,ACC000194,2024-01-03 12:45:00,Debit,Mobile Banking,,15228.22,INR,Mobile Banking,425854.08,SUCCESS,Online Banking
TXN000000336,C9D96500F4694495,ACC000509,2024-01-03 12:53:00,Debit,Mobile Banking,,3505.04,INR,Mobile Banking,20557.54,SUCCESS,Online Banking
